class,image_path,name,xmax,xmin,ymax,ymin
3.0,1b98ab0a5b161d1b052087c84af61bf8.jpg,GARBAGE,200.0,81.0,339.0,269.0
9.0,1b98ab0a5b161d1b052087c84af61bf8.jpg,CLUTTER_SIDEWALK,537.0,-153.0,375.0,192.0
9.0,1b98ab0a5b161d1b052087c84af61bf8.jpg,CLUTTER_SIDEWALK,1031.0,744.0,373.0,200.0
,edfdf8ecb7bde4dedffbda7f8cad30c6.jpg,,,,,
3.0,b530962d665416a71c3f9d9a41dfc310.jpg,GARBAGE,340.0,274.0,403.0,350.0
3.0,689e6892f133035977a22d2c1a0e4b79.jpg,GARBAGE,239.0,183.0,241.0,204.0
3.0,5de2ce8692fdb30c25adec602d998f62.jpg,GARBAGE,726.0,625.0,274.0,220.0
9.0,5de2ce8692fdb30c25adec602d998f62.jpg,CLUTTER_SIDEWALK,379.0,-126.0,312.0,215.0
,2f96e1f17c34ef8fe7b00d2527770451.jpg,,,,,
8.0,0de90c31de9923835a675f5b8fad9bfe.jpg,SAND_ON_ROAD,901.0,708.0,186.0,104.0
8.0,0de90c31de9923835a675f5b8fad9bfe.jpg,SAND_ON_ROAD,988.0,873.0,168.0,85.0
9.0,0de90c31de9923835a675f5b8fad9bfe.jpg,CLUTTER_SIDEWALK,1055.0,672.0,319.0,150.0
8.0,0de90c31de9923835a675f5b8fad9bfe.jpg,SAND_ON_ROAD,792.0,555.0,209.0,112.0
,dea3904951a4da1e29e39ca5b3ae76b5.jpg,,,,,
3.0,4d6533d18997c2ffa834d8378a85431a.jpg,GARBAGE,431.0,365.0,282.0,226.0
3.0,4d6533d18997c2ffa834d8378a85431a.jpg,GARBAGE,928.0,876.0,324.0,285.0
3.0,4a67704037b7fc26b279e16b55d34f04.jpg,GARBAGE,589.0,546.0,274.0,241.0
3.0,4a67704037b7fc26b279e16b55d34f04.jpg,GARBAGE,838.0,760.0,441.0,389.0
3.0,4a67704037b7fc26b279e16b55d34f04.jpg,GARBAGE,241.0,168.0,445.0,390.0
4.0,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,CONSTRUCTION_ROAD,288.0,104.0,242.0,175.0
4.0,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,CONSTRUCTION_ROAD,420.0,211.0,257.0,156.0
7.0,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,BAD_BILLBOARD,712.0,623.0,179.0,123.0
3.0,27000039db2bbbab97d6ea5b13701cf1.jpg,GARBAGE,297.0,261.0,263.0,234.0
3.0,27000039db2bbbab97d6ea5b13701cf1.jpg,GARBAGE,267.0,214.0,280.0,241.0
9.0,27000039db2bbbab97d6ea5b13701cf1.jpg,CLUTTER_SIDEWALK,358.0,169.0,298.0,210.0
7.0,27000039db2bbbab97d6ea5b13701cf1.jpg,BAD_BILLBOARD,733.0,576.0,191.0,94.0
4.0,27000039db2bbbab97d6ea5b13701cf1.jpg,CONSTRUCTION_ROAD,383.0,298.0,247.0,180.0
9.0,27000039db2bbbab97d6ea5b13701cf1.jpg,CLUTTER_SIDEWALK,260.0,-23.0,369.0,239.0
1.0,27000039db2bbbab97d6ea5b13701cf1.jpg,FADED_SIGNAGE,363.0,298.0,203.0,143.0
9.0,a99fb22f445a726eedc1daeca07f7046.jpg,CLUTTER_SIDEWALK,331.0,49.0,268.0,166.0
3.0,eff82e9be44a893c3864ff00057cd388.jpg,GARBAGE,805.0,748.0,284.0,241.0
2.0,eff82e9be44a893c3864ff00057cd388.jpg,POTHOLES,684.0,543.0,291.0,217.0
2.0,eff82e9be44a893c3864ff00057cd388.jpg,POTHOLES,796.0,623.0,332.0,226.0
7.0,f4e35053b19574b7be925f4f9bc51e31.jpg,BAD_BILLBOARD,1006.0,795.0,166.0,96.0
3.0,762315726b39cd560720befb5f73a559.jpg,GARBAGE,302.0,229.0,351.0,296.0
3.0,762315726b39cd560720befb5f73a559.jpg,GARBAGE,265.0,163.0,314.0,236.0
3.0,7f902573102858a41f4ac7f56754e1a3.jpg,GARBAGE,192.0,66.0,322.0,247.0
3.0,7f902573102858a41f4ac7f56754e1a3.jpg,GARBAGE,828.0,718.0,336.0,268.0
7.0,7390f210737c7f9d44df1acc7f01feb9.jpg,BAD_BILLBOARD,635.0,590.0,184.0,145.0
7.0,7390f210737c7f9d44df1acc7f01feb9.jpg,BAD_BILLBOARD,618.0,568.0,185.0,148.0
2.0,7390f210737c7f9d44df1acc7f01feb9.jpg,POTHOLES,557.0,389.0,414.0,279.0
4.0,d56476c16d9f25aa0742e733743ab902.jpg,CONSTRUCTION_ROAD,384.0,245.0,257.0,179.0
4.0,d56476c16d9f25aa0742e733743ab902.jpg,CONSTRUCTION_ROAD,302.0,-30.0,325.0,156.0
2.0,94c51c780e8707a140da01029ff0b41b.jpg,POTHOLES,530.0,409.0,360.0,231.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,260.0,135.0,193.0,119.0
9.0,b799e70c59017075834f2d58b104ae53.jpg,CLUTTER_SIDEWALK,409.0,31.0,292.0,179.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,504.0,429.0,169.0,121.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,661.0,562.0,173.0,116.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,550.0,464.0,195.0,124.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,348.0,260.0,184.0,122.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,617.0,545.0,262.0,216.0
9.0,b799e70c59017075834f2d58b104ae53.jpg,CLUTTER_SIDEWALK,623.0,253.0,285.0,180.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,138.0,32.0,200.0,120.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,537.0,460.0,294.0,246.0
9.0,b799e70c59017075834f2d58b104ae53.jpg,CLUTTER_SIDEWALK,991.0,551.0,288.0,169.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,81.0,-15.0,206.0,135.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,514.0,418.0,203.0,145.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,621.0,499.0,202.0,133.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,686.0,558.0,202.0,141.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,980.0,888.0,185.0,130.0
3.0,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,892.0,751.0,190.0,141.0
3.0,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,652.0,547.0,272.0,213.0
0.0,777de287e78909f828f0ecdf10845fdd.jpg,GRAFFITI,687.0,608.0,240.0,184.0
3.0,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,980.0,898.0,294.0,220.0
3.0,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,926.0,780.0,296.0,194.0
7.0,4b8550ea8cd9fe820382729cddaaab6e.jpg,BAD_BILLBOARD,849.0,630.0,203.0,112.0
7.0,4b8550ea8cd9fe820382729cddaaab6e.jpg,BAD_BILLBOARD,292.0,148.0,158.0,37.0
7.0,4b8550ea8cd9fe820382729cddaaab6e.jpg,BAD_BILLBOARD,653.0,446.0,203.0,115.0
7.0,4b8550ea8cd9fe820382729cddaaab6e.jpg,BAD_BILLBOARD,999.0,840.0,204.0,119.0
9.0,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,1014.0,795.0,430.0,268.0
9.0,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,839.0,537.0,413.0,273.0
9.0,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,599.0,309.0,404.0,279.0
9.0,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,421.0,-138.0,416.0,261.0
9.0,3477b369a7a63a8cbd8a5427364b00c5.jpg,CLUTTER_SIDEWALK,931.0,706.0,288.0,229.0
9.0,3477b369a7a63a8cbd8a5427364b00c5.jpg,CLUTTER_SIDEWALK,615.0,447.0,270.0,222.0
9.0,3477b369a7a63a8cbd8a5427364b00c5.jpg,CLUTTER_SIDEWALK,725.0,567.0,275.0,225.0
3.0,3477b369a7a63a8cbd8a5427364b00c5.jpg,GARBAGE,677.0,606.0,365.0,314.0
2.0,e8b370a54bf47a18549495bd537bcfa0.jpg,POTHOLES,1018.0,781.0,352.0,222.0
3.0,e8b370a54bf47a18549495bd537bcfa0.jpg,GARBAGE,716.0,656.0,279.0,237.0
3.0,f3021b5c8f15ae3193ab2513fad348b6.jpg,GARBAGE,145.0,82.0,256.0,209.0
0.0,b265f7e4d6bd6193154df6e541c05fef.jpg,GRAFFITI,806.0,725.0,271.0,230.0
0.0,b265f7e4d6bd6193154df6e541c05fef.jpg,GRAFFITI,35.0,-11.0,277.0,228.0
3.0,067ceed0e568f0fec9e420fa2e3a7e56.jpg,GARBAGE,786.0,684.0,225.0,170.0
2.0,3a76e8346cb6b3de4dbc42357b16d9c7.jpg,POTHOLES,774.0,618.0,372.0,257.0
3.0,3a76e8346cb6b3de4dbc42357b16d9c7.jpg,GARBAGE,270.0,194.0,304.0,248.0
2.0,3a76e8346cb6b3de4dbc42357b16d9c7.jpg,POTHOLES,456.0,387.0,280.0,208.0
2.0,3a76e8346cb6b3de4dbc42357b16d9c7.jpg,POTHOLES,985.0,842.0,382.0,287.0
2.0,3a76e8346cb6b3de4dbc42357b16d9c7.jpg,POTHOLES,964.0,778.0,444.0,331.0
2.0,3a76e8346cb6b3de4dbc42357b16d9c7.jpg,POTHOLES,509.0,413.0,339.0,221.0
9.0,84666f5213ac51e18225ecdfc7c49603.jpg,CLUTTER_SIDEWALK,1043.0,322.0,548.0,283.0
3.0,34a8e14fa87d97526a322c54966e6d06.jpg,GARBAGE,749.0,647.0,397.0,324.0
3.0,34a8e14fa87d97526a322c54966e6d06.jpg,GARBAGE,854.0,729.0,454.0,366.0
9.0,ad173f3a9b7403f69b0240b426bb01fb.jpg,CLUTTER_SIDEWALK,210.0,-70.0,423.0,310.0
3.0,7a4eeea135f0b77eace9cd640bc94a32.jpg,GARBAGE,610.0,439.0,533.0,440.0
4.0,7a4eeea135f0b77eace9cd640bc94a32.jpg,CONSTRUCTION_ROAD,1140.0,417.0,560.0,72.0
3.0,7a4eeea135f0b77eace9cd640bc94a32.jpg,GARBAGE,1013.0,780.0,533.0,405.0
4.0,7a4eeea135f0b77eace9cd640bc94a32.jpg,CONSTRUCTION_ROAD,551.0,-181.0,591.0,115.0
3.0,7a4eeea135f0b77eace9cd640bc94a32.jpg,GARBAGE,513.0,283.0,555.0,435.0
3.0,7a4eeea135f0b77eace9cd640bc94a32.jpg,GARBAGE,894.0,577.0,555.0,408.0
4.0,8a0a1f781fc46c5001cbe7523c1aa5ad.jpg,CONSTRUCTION_ROAD,749.0,546.0,299.0,134.0
4.0,8a0a1f781fc46c5001cbe7523c1aa5ad.jpg,CONSTRUCTION_ROAD,969.0,596.0,373.0,52.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,600.0,546.0,231.0,193.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,972.0,818.0,279.0,199.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,111.0,59.0,256.0,214.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,778.0,691.0,252.0,189.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,628.0,571.0,234.0,192.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,784.0,643.0,254.0,185.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,830.0,731.0,268.0,191.0
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,914.0,768.0,274.0,179.0
0.0,426a191f5cb814176097dd08e09eab5d.jpg,GRAFFITI,700.0,621.0,225.0,169.0
4.0,b47f37656071b8e1138588104982d4f3.jpg,CONSTRUCTION_ROAD,318.0,-98.0,259.0,146.0
4.0,b47f37656071b8e1138588104982d4f3.jpg,CONSTRUCTION_ROAD,725.0,230.0,283.0,155.0
4.0,b47f37656071b8e1138588104982d4f3.jpg,CONSTRUCTION_ROAD,981.0,529.0,287.0,167.0
3.0,36312433f6e5b26c36aedc4d08c2ff6d.jpg,GARBAGE,549.0,416.0,323.0,246.0
3.0,36312433f6e5b26c36aedc4d08c2ff6d.jpg,GARBAGE,133.0,38.0,260.0,199.0
8.0,36312433f6e5b26c36aedc4d08c2ff6d.jpg,SAND_ON_ROAD,449.0,363.0,237.0,162.0
0.0,d7be0250b4f4a2750fac5c8c92d5bfa8.jpg,GRAFFITI,251.0,111.0,248.0,167.0
2.0,fb23e0a8865099d9f1ef2e8e297fdecc.jpg,POTHOLES,640.0,345.0,571.0,212.0
8.0,fb23e0a8865099d9f1ef2e8e297fdecc.jpg,SAND_ON_ROAD,315.0,238.0,239.0,194.0
5.0,112163fa3fc4b9a69adf807c252535c4.jpg,BROKEN_SIGNAGE,804.0,686.0,234.0,150.0
9.0,8a2d30bab6bcd937414e162a1960db2a.jpg,CLUTTER_SIDEWALK,826.0,526.0,292.0,223.0
9.0,8a2d30bab6bcd937414e162a1960db2a.jpg,CLUTTER_SIDEWALK,1055.0,671.0,304.0,214.0
7.0,8a2d30bab6bcd937414e162a1960db2a.jpg,BAD_BILLBOARD,202.0,87.0,141.0,68.0
,c2ddd698752bf09938afcbc57a29e50e.jpg,,,,,
3.0,963c3ae29ae75909cd7b05141b3b44bf.jpg,GARBAGE,512.0,448.0,280.0,236.0
3.0,963c3ae29ae75909cd7b05141b3b44bf.jpg,GARBAGE,675.0,605.0,387.0,329.0
3.0,8045ef7ce29d3c924a2987f6af020d2a.jpg,GARBAGE,699.0,599.0,260.0,203.0
8.0,8045ef7ce29d3c924a2987f6af020d2a.jpg,SAND_ON_ROAD,595.0,481.0,259.0,205.0
3.0,8045ef7ce29d3c924a2987f6af020d2a.jpg,GARBAGE,853.0,783.0,268.0,217.0
9.0,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,CLUTTER_SIDEWALK,1032.0,741.0,361.0,198.0
3.0,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,GARBAGE,523.0,410.0,307.0,235.0
9.0,a608294e59a98ddb94f20d3ba526d0fb.jpg,CLUTTER_SIDEWALK,986.0,876.0,326.0,213.0
9.0,a608294e59a98ddb94f20d3ba526d0fb.jpg,CLUTTER_SIDEWALK,218.0,-72.0,282.0,195.0
9.0,a608294e59a98ddb94f20d3ba526d0fb.jpg,CLUTTER_SIDEWALK,900.0,248.0,333.0,200.0
4.0,8b2c77725e46f1fc311225138275db82.jpg,CONSTRUCTION_ROAD,322.0,64.0,308.0,107.0
4.0,8b2c77725e46f1fc311225138275db82.jpg,CONSTRUCTION_ROAD,191.0,-63.0,356.0,53.0
4.0,8b2c77725e46f1fc311225138275db82.jpg,CONSTRUCTION_ROAD,422.0,219.0,269.0,142.0
3.0,a9f8ca5c716934810ae720b5533485b3.jpg,GARBAGE,747.0,650.0,184.0,126.0
9.0,a9f8ca5c716934810ae720b5533485b3.jpg,CLUTTER_SIDEWALK,670.0,439.0,194.0,131.0
9.0,a9f8ca5c716934810ae720b5533485b3.jpg,CLUTTER_SIDEWALK,1021.0,760.0,199.0,137.0
9.0,6ac1183644f6e84c9da9da12787a9a66.jpg,CLUTTER_SIDEWALK,144.0,-48.0,328.0,183.0
3.0,6ac1183644f6e84c9da9da12787a9a66.jpg,GARBAGE,926.0,811.0,318.0,231.0
,87ff1f59040b92b9c3ae114c74ad74cb.jpg,,,,,
3.0,d1597b4515e1d0613f826ec4d7525dee.jpg,GARBAGE,435.0,346.0,304.0,242.0
7.0,18d5af0798d824e5c1f819d10ab3218d.jpg,BAD_BILLBOARD,841.0,750.0,188.0,127.0
7.0,18d5af0798d824e5c1f819d10ab3218d.jpg,BAD_BILLBOARD,690.0,633.0,155.0,119.0
7.0,18d5af0798d824e5c1f819d10ab3218d.jpg,BAD_BILLBOARD,898.0,783.0,178.0,98.0
3.0,5ed4db498cf32fe21d4f1e3f1f4a1e6a.jpg,GARBAGE,524.0,467.0,269.0,227.0
0.0,5ed4db498cf32fe21d4f1e3f1f4a1e6a.jpg,GRAFFITI,494.0,137.0,203.0,96.0
2.0,dd6b7ec17090ad2a9257f3247044a75a.jpg,POTHOLES,342.0,57.0,372.0,245.0
3.0,dd6b7ec17090ad2a9257f3247044a75a.jpg,GARBAGE,805.0,708.0,320.0,250.0
3.0,e205368e71a4e94e1e3d41109cf2c6b0.jpg,GARBAGE,971.0,927.0,360.0,298.0
3.0,e205368e71a4e94e1e3d41109cf2c6b0.jpg,GARBAGE,309.0,197.0,448.0,382.0
3.0,34ea119cbe04735526278b72143a65b5.jpg,GARBAGE,601.0,518.0,429.0,375.0
4.0,34ea119cbe04735526278b72143a65b5.jpg,CONSTRUCTION_ROAD,207.0,-66.0,317.0,227.0
3.0,fbca1bad196999440a3bb80792cf04f2.jpg,GARBAGE,749.0,658.0,297.0,237.0
3.0,fbca1bad196999440a3bb80792cf04f2.jpg,GARBAGE,914.0,737.0,336.0,235.0
,426aa6f9270f8ebf45b31081a80d6058.jpg,,,,,
2.0,fdabae5cd3d2362da0a0beea45d8f51e.jpg,POTHOLES,580.0,340.0,566.0,312.0
2.0,fdabae5cd3d2362da0a0beea45d8f51e.jpg,POTHOLES,886.0,646.0,515.0,355.0
3.0,c8b4701123924da18268d6cc1def0e4c.jpg,GARBAGE,691.0,538.0,276.0,181.0
3.0,16d9f1c8f9c8484bcc4b9c0b43dca61c.jpg,GARBAGE,136.0,43.0,390.0,330.0
4.0,e4320775805f6679c8e69ab73df2eebb.jpg,CONSTRUCTION_ROAD,1066.0,639.0,423.0,15.0
4.0,e4320775805f6679c8e69ab73df2eebb.jpg,CONSTRUCTION_ROAD,665.0,488.0,270.0,139.0
4.0,e4320775805f6679c8e69ab73df2eebb.jpg,CONSTRUCTION_ROAD,791.0,559.0,314.0,101.0
3.0,df4f12b16aa81f82c105e57c46b316b6.jpg,GARBAGE,538.0,458.0,317.0,269.0
9.0,df4f12b16aa81f82c105e57c46b316b6.jpg,CLUTTER_SIDEWALK,1063.0,648.0,534.0,186.0
3.0,df4f12b16aa81f82c105e57c46b316b6.jpg,GARBAGE,976.0,859.0,386.0,307.0
3.0,df4f12b16aa81f82c105e57c46b316b6.jpg,GARBAGE,561.0,420.0,366.0,253.0
9.0,df4f12b16aa81f82c105e57c46b316b6.jpg,CLUTTER_SIDEWALK,998.0,290.0,534.0,177.0
3.0,df4f12b16aa81f82c105e57c46b316b6.jpg,GARBAGE,680.0,602.0,405.0,345.0
9.0,df4f12b16aa81f82c105e57c46b316b6.jpg,CLUTTER_SIDEWALK,565.0,-187.0,525.0,172.0
3.0,df4f12b16aa81f82c105e57c46b316b6.jpg,GARBAGE,430.0,334.0,473.0,400.0
3.0,df4f12b16aa81f82c105e57c46b316b6.jpg,GARBAGE,765.0,616.0,375.0,289.0
,879f886e13105b9efc7e847651758703.jpg,,,,,
3.0,955fce92a1680c466de09bacb43f8690.jpg,GARBAGE,481.0,400.0,297.0,240.0
3.0,273bed069dc4902598c58163603dd2fd.jpg,GARBAGE,745.0,656.0,199.0,136.0
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,604.0,91.0,331.0,164.0
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,951.0,750.0,370.0,215.0
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,807.0,622.0,330.0,194.0
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,254.0,-84.0,332.0,134.0
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,702.0,525.0,293.0,181.0
8.0,e3c6fb084ce5804fe524f16c15c933f1.jpg,SAND_ON_ROAD,814.0,634.0,337.0,234.0
7.0,2e2300be77fb56a90d61add02e2a862d.jpg,BAD_BILLBOARD,996.0,845.0,267.0,14.0
4.0,2e2300be77fb56a90d61add02e2a862d.jpg,CONSTRUCTION_ROAD,777.0,358.0,362.0,135.0
7.0,2e2300be77fb56a90d61add02e2a862d.jpg,BAD_BILLBOARD,499.0,58.0,251.0,6.0
7.0,2e2300be77fb56a90d61add02e2a862d.jpg,BAD_BILLBOARD,1063.0,634.0,270.0,9.0
4.0,2e2300be77fb56a90d61add02e2a862d.jpg,CONSTRUCTION_ROAD,1054.0,665.0,377.0,140.0
4.0,2e2300be77fb56a90d61add02e2a862d.jpg,CONSTRUCTION_ROAD,310.0,-103.0,347.0,120.0
7.0,2e2300be77fb56a90d61add02e2a862d.jpg,BAD_BILLBOARD,249.0,-72.0,230.0,3.0
7.0,2e2300be77fb56a90d61add02e2a862d.jpg,BAD_BILLBOARD,862.0,363.0,264.0,10.0
,aa719253a6626ec6ff6151b8c406b54e.jpg,,,,,
3.0,357f4b728c01f7a467a4249e2354280b.jpg,GARBAGE,260.0,183.0,262.0,211.0
3.0,357f4b728c01f7a467a4249e2354280b.jpg,GARBAGE,679.0,598.0,227.0,182.0
3.0,357f4b728c01f7a467a4249e2354280b.jpg,GARBAGE,766.0,698.0,232.0,179.0
3.0,357f4b728c01f7a467a4249e2354280b.jpg,GARBAGE,693.0,623.0,287.0,240.0
3.0,357f4b728c01f7a467a4249e2354280b.jpg,GARBAGE,228.0,128.0,246.0,188.0
0.0,357f4b728c01f7a467a4249e2354280b.jpg,GRAFFITI,358.0,230.0,219.0,150.0
0.0,357f4b728c01f7a467a4249e2354280b.jpg,GRAFFITI,409.0,304.0,219.0,148.0
7.0,280817e5ff755b6437f7a1fe072fd0aa.jpg,BAD_BILLBOARD,210.0,86.0,191.0,108.0
3.0,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,391.0,319.0,288.0,237.0
3.0,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,467.0,386.0,314.0,264.0
3.0,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,583.0,502.0,393.0,331.0
3.0,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,565.0,504.0,281.0,236.0
4.0,f323e5e697ebb8d27172ed3569054014.jpg,CONSTRUCTION_ROAD,454.0,296.0,240.0,192.0
4.0,f323e5e697ebb8d27172ed3569054014.jpg,CONSTRUCTION_ROAD,248.0,-72.0,277.0,200.0
9.0,17e26720fd890e4ede59b784596f54e4.jpg,CLUTTER_SIDEWALK,274.0,-88.0,267.0,174.0
9.0,17e26720fd890e4ede59b784596f54e4.jpg,CLUTTER_SIDEWALK,1055.0,645.0,268.0,173.0
3.0,17e26720fd890e4ede59b784596f54e4.jpg,GARBAGE,761.0,654.0,405.0,335.0
3.0,17e26720fd890e4ede59b784596f54e4.jpg,GARBAGE,387.0,281.0,252.0,186.0
9.0,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,797.0,396.0,313.0,188.0
9.0,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,1045.0,700.0,320.0,207.0
9.0,ff22fbd2212505b594b65615746d2729.jpg,CLUTTER_SIDEWALK,498.0,103.0,270.0,166.0
3.0,9b0c9cae6c6c1bb7966db87bca111fc0.jpg,GARBAGE,790.0,717.0,192.0,143.0
3.0,9b0c9cae6c6c1bb7966db87bca111fc0.jpg,GARBAGE,269.0,56.0,341.0,257.0
4.0,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,148.0,-49.0,359.0,93.0
4.0,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,975.0,375.0,320.0,79.0
4.0,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,426.0,215.0,254.0,113.0
4.0,5368dc4b6c2d63025eeaa2e1988c1ac3.jpg,CONSTRUCTION_ROAD,351.0,17.0,309.0,53.0
7.0,11ba807de9ce00b009d870ad28d62567.jpg,BAD_BILLBOARD,1006.0,649.0,175.0,38.0
2.0,11ba807de9ce00b009d870ad28d62567.jpg,POTHOLES,1021.0,694.0,440.0,281.0
3.0,8e77d47d94b1cf6fe4ce7e5dc35f26f8.jpg,GARBAGE,666.0,597.0,154.0,111.0
3.0,8e77d47d94b1cf6fe4ce7e5dc35f26f8.jpg,GARBAGE,943.0,865.0,324.0,263.0
7.0,71b75e1edb38f6e2b6740ac22bdba47e.jpg,BAD_BILLBOARD,722.0,639.0,184.0,130.0
7.0,71b75e1edb38f6e2b6740ac22bdba47e.jpg,BAD_BILLBOARD,681.0,606.0,189.0,137.0
7.0,71b75e1edb38f6e2b6740ac22bdba47e.jpg,BAD_BILLBOARD,806.0,678.0,176.0,107.0
7.0,71b75e1edb38f6e2b6740ac22bdba47e.jpg,BAD_BILLBOARD,907.0,737.0,183.0,93.0
3.0,f0d14d315b426f604242ac18f9d1ab16.jpg,GARBAGE,813.0,761.0,287.0,248.0
3.0,f0d14d315b426f604242ac18f9d1ab16.jpg,GARBAGE,650.0,594.0,286.0,245.0
3.0,f0d14d315b426f604242ac18f9d1ab16.jpg,GARBAGE,848.0,785.0,358.0,311.0
3.0,f0d14d315b426f604242ac18f9d1ab16.jpg,GARBAGE,880.0,805.0,305.0,253.0
3.0,fb0bf13d7b9d5948e166e5c187996677.jpg,GARBAGE,258.0,215.0,274.0,228.0
3.0,cf656e2ed91bf013f2a7d4565d2f68ae.jpg,GARBAGE,745.0,662.0,397.0,338.0
0.0,cf656e2ed91bf013f2a7d4565d2f68ae.jpg,GRAFFITI,1058.0,657.0,303.0,70.0
0.0,cf656e2ed91bf013f2a7d4565d2f68ae.jpg,GRAFFITI,735.0,114.0,276.0,81.0
,a73e9b124bc58ba7f6cd89ab5c4d1c19.jpg,,,,,
4.0,db17e6ac9dde6673144c2ee57fa8f1b2.jpg,CONSTRUCTION_ROAD,703.0,508.0,249.0,146.0
4.0,db17e6ac9dde6673144c2ee57fa8f1b2.jpg,CONSTRUCTION_ROAD,1025.0,764.0,380.0,91.0
3.0,21450e38d03277490977bdbf9114a451.jpg,GARBAGE,506.0,443.0,281.0,234.0
3.0,21450e38d03277490977bdbf9114a451.jpg,GARBAGE,673.0,606.0,318.0,268.0
3.0,21450e38d03277490977bdbf9114a451.jpg,GARBAGE,742.0,661.0,325.0,271.0
3.0,21450e38d03277490977bdbf9114a451.jpg,GARBAGE,521.0,453.0,335.0,278.0
3.0,21450e38d03277490977bdbf9114a451.jpg,GARBAGE,580.0,488.0,317.0,262.0
4.0,ce15b4b522cffe70d5816fdf5943c78e.jpg,CONSTRUCTION_ROAD,401.0,-127.0,338.0,100.0
4.0,ce15b4b522cffe70d5816fdf5943c78e.jpg,CONSTRUCTION_ROAD,1040.0,445.0,394.0,165.0
3.0,7c5166df678ccca830e7dd7f2c552884.jpg,GARBAGE,231.0,171.0,276.0,232.0
3.0,7c5166df678ccca830e7dd7f2c552884.jpg,GARBAGE,61.0,-13.0,341.0,291.0
3.0,7c5166df678ccca830e7dd7f2c552884.jpg,GARBAGE,195.0,121.0,286.0,217.0
3.0,e8bb70932d98e011b779c195bd47e5ce.jpg,GARBAGE,339.0,288.0,305.0,265.0
3.0,e8bb70932d98e011b779c195bd47e5ce.jpg,GARBAGE,465.0,387.0,311.0,263.0
3.0,e8bb70932d98e011b779c195bd47e5ce.jpg,GARBAGE,824.0,751.0,271.0,222.0
3.0,e8bb70932d98e011b779c195bd47e5ce.jpg,GARBAGE,948.0,776.0,147.0,49.0
